county_name,sample_date,parameter,result,reporting_limit,units
Alameda,11/16/1956 13:00,Total Hardness,259,1.00000000,mg/L as CaCO3
Alameda,12/02/1957 10:45,Total Hardness,262,1.00000000,mg/L as CaCO3
Alameda,02/05/1957 11:10,Total Hardness,269,1.00000000,mg/L as CaCO3
Alameda,02/19/1958 09:30,Total Hardness,197,1.00000000,mg/L as CaCO3
Alameda,03/05/1956 13:45,Total Hardness,182,1.00000000,mg/L as CaCO3
Alameda,06/21/1956 00:00,Total Hardness,251,1.00000000,mg/L as CaCO3
Alameda,11/16/1956 12:00,Total Hardness,286,1.00000000,mg/L as CaCO3
Alameda,12/02/1957 14:45,Total Hardness,228,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 13:15,Total Hardness,215,1.00000000,mg/L as CaCO3
Alameda,03/05/1951 00:00,Total Hardness,254,1.00000000,mg/L as CaCO3
Alameda,01/08/1952 15:30,Total Hardness,162,1.00000000,mg/L as CaCO3
Alameda,10/10/1951 14:30,Total Hardness,318,1.00000000,mg/L as CaCO3
Alameda,01/08/1952 15:30,Total Hardness,162,1.00000000,mg/L as CaCO3
Alameda,01/08/1952 17:00,Total Hardness,171,1.00000000,mg/L as CaCO3
Alameda,01/11/1954 14:30,Total Hardness,232,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 13:00,Total Hardness,233,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 13:30,Total Hardness,235,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 10:20,Total Hardness,251,1.00000000,mg/L as CaCO3
Alameda,11/16/1953 13:45,Total Hardness,240,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 17:20,Total Hardness,163,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 13:30,Total Hardness,218,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 10:35,Total Hardness,228,1.00000000,mg/L as CaCO3
Alameda,01/03/1978 16:00,Total Hardness,149,5.00000000,mg/L as CaCO3
Alameda,01/04/1968 07:45,Total Hardness,117,5.00000000,mg/L as CaCO3
Alameda,01/06/1970 23:45,Total Hardness,109,5.00000000,mg/L as CaCO3
Alameda,01/07/1969 21:50,Total Hardness,113,5.00000000,mg/L as CaCO3
Alameda,01/10/1978 14:15,Total Hardness,137,5.00000000,mg/L as CaCO3
Alameda,01/13/1977 09:15,Total Hardness,145,5.00000000,mg/L as CaCO3
Alameda,01/15/1975 11:20,Total Hardness,107,5.00000000,mg/L as CaCO3
Alameda,01/16/1974 12:30,Total Hardness,91,5.00000000,mg/L as CaCO3
Alameda,01/17/1973 12:00,Total Hardness,151,5.00000000,mg/L as CaCO3
Alameda,01/17/1979 12:00,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,01/18/1978 09:50,Total Hardness,137,5.00000000,mg/L as CaCO3
Alameda,01/18/1978 12:00,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,01/19/1971 18:30,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,01/19/1977 11:20,Total Hardness,156,5.00000000,mg/L as CaCO3
Alameda,01/21/1976 12:35,Total Hardness,78,5.00000000,mg/L as CaCO3
Alameda,01/24/1978 11:45,Total Hardness,145,5.00000000,mg/L as CaCO3
Alameda,01/26/1972 11:00,Total Hardness,104,5.00000000,mg/L as CaCO3
Alameda,01/27/1977 13:55,Total Hardness,130,5.00000000,mg/L as CaCO3
Alameda,01/30/1978 12:50,Total Hardness,125,5.00000000,mg/L as CaCO3
Alameda,02/01/1968 08:10,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,02/02/1977 10:00,Total Hardness,140,5.00000000,mg/L as CaCO3
Alameda,02/03/1970 17:00,Total Hardness,84,5.00000000,mg/L as CaCO3
Alameda,02/03/1977 09:15,Total Hardness,147,5.00000000,mg/L as CaCO3
Alameda,02/04/1969 19:30,Total Hardness,57,5.00000000,mg/L as CaCO3
Alameda,02/06/1978 13:00,Total Hardness,112,5.00000000,mg/L as CaCO3
Alameda,02/07/1968 10:30,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,02/09/1977 08:50,Total Hardness,165,5.00000000,mg/L as CaCO3
Alameda,02/14/1968 12:00,Total Hardness,183,5.00000000,mg/L as CaCO3
Alameda,02/15/1978 10:15,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,02/15/1978 10:16,Total Hardness,132,5.00000000,mg/L as CaCO3
Alameda,02/16/1968 08:50,Total Hardness,188,5.00000000,mg/L as CaCO3
Alameda,02/16/1971 20:15,Total Hardness,129,5.00000000,mg/L as CaCO3
Alameda,02/16/1972 12:00,Total Hardness,140,5.00000000,mg/L as CaCO3
Alameda,02/16/1977 10:30,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,02/18/1976 13:15,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,02/19/1975 12:30,Total Hardness,103,5.00000000,mg/L as CaCO3
Alameda,02/20/1974 11:10,Total Hardness,128,5.00000000,mg/L as CaCO3
Alameda,02/21/1973 12:15,Total Hardness,155,5.00000000,mg/L as CaCO3
Alameda,02/21/1979 10:10,Total Hardness,80,5.00000000,mg/L as CaCO3
Alameda,02/24/1977 09:20,Total Hardness,158,5.00000000,mg/L as CaCO3
Alameda,02/28/1968 09:30,Total Hardness,197,5.00000000,mg/L as CaCO3
Alameda,03/03/1970 21:00,Total Hardness,72,5.00000000,mg/L as CaCO3
Alameda,03/03/1977 09:00,Total Hardness,162,5.00000000,mg/L as CaCO3
Alameda,03/04/1969 21:00,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,03/06/1968 09:30,Total Hardness,191,5.00000000,mg/L as CaCO3
Alameda,03/10/1977 09:05,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,03/13/1968 10:00,Total Hardness,158,5.00000000,mg/L as CaCO3
Alameda,03/15/1972 11:50,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,03/15/1978 10:30,Total Hardness,119,5.00000000,mg/L as CaCO3
Alameda,03/16/1971 14:00,Total Hardness,111,5.00000000,mg/L as CaCO3
Alameda,03/16/1977 10:15,Total Hardness,142,5.00000000,mg/L as CaCO3
Alameda,03/17/1976 13:45,Total Hardness,79,5.00000000,mg/L as CaCO3
Alameda,03/19/1975 10:30,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,03/20/1974 10:30,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,03/21/1968 07:35,Total Hardness,122,5.00000000,mg/L as CaCO3
Alameda,03/21/1973 12:00,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,03/25/1977 09:25,Total Hardness,148,5.00000000,mg/L as CaCO3
Alameda,03/28/1968 10:53,Total Hardness,120,5.00000000,mg/L as CaCO3
Alameda,03/31/1977 08:45,Total Hardness,155,5.00000000,mg/L as CaCO3
Alameda,04/01/1969 23:00,Total Hardness,65,5.00000000,mg/L as CaCO3
Alameda,04/01/1977 13:45,Total Hardness,142,5.00000000,mg/L as CaCO3
Alameda,04/03/1968 06:30,Total Hardness,117,5.00000000,mg/L as CaCO3
Alameda,04/07/1970 23:00,Total Hardness,100,5.00000000,mg/L as CaCO3
Alameda,04/12/1968 14:00,Total Hardness,92,5.00000000,mg/L as CaCO3
Alameda,04/14/1977 09:15,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,04/16/1975 10:30,Total Hardness,92,5.00000000,mg/L as CaCO3
Alameda,04/17/1974 10:45,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,04/18/1968 10:00,Total Hardness,83,5.00000000,mg/L as CaCO3
Alameda,04/18/1973 12:00,Total Hardness,135,5.00000000,mg/L as CaCO3
Alameda,04/19/1972 12:15,Total Hardness,78,5.00000000,mg/L as CaCO3
Alameda,04/19/1978 10:25,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,04/20/1971 18:00,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,04/20/1977 11:30,Total Hardness,141,5.00000000,mg/L as CaCO3
Alameda,04/21/1976 13:10,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,04/26/1968 09:30,Total Hardness,71,5.00000000,mg/L as CaCO3
Alameda,04/27/1977 08:00,Total Hardness,140,5.00000000,mg/L as CaCO3
Alameda,05/01/1968 12:00,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,05/05/1970 17:00,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,05/06/1969 23:25,Total Hardness,59,5.00000000,mg/L as CaCO3
Alameda,05/09/1968 07:30,Total Hardness,65,5.00000000,mg/L as CaCO3
Alameda,05/13/1977 12:30,Total Hardness,147,5.00000000,mg/L as CaCO3
Alameda,05/15/1968 10:00,Total Hardness,72,5.00000000,mg/L as CaCO3
Alameda,05/15/1974 10:45,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,05/16/1973 11:15,Total Hardness,97,5.00000000,mg/L as CaCO3
Alameda,05/17/1972 11:20,Total Hardness,70,5.00000000,mg/L as CaCO3
Alameda,05/17/1978 10:25,Total Hardness,50,5.00000000,mg/L as CaCO3
Alameda,05/18/1977 11:00,Total Hardness,150,5.00000000,mg/L as CaCO3
Alameda,05/19/1971 18:30,Total Hardness,71,5.00000000,mg/L as CaCO3
Alameda,05/19/1976 13:40,Total Hardness,81,5.00000000,mg/L as CaCO3
Alameda,05/21/1975 10:30,Total Hardness,67,5.00000000,mg/L as CaCO3
Alameda,05/23/1968 10:30,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,05/24/1977 07:55,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,05/28/1968 13:00,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,06/04/1969 08:50,Total Hardness,30,5.00000000,mg/L as CaCO3
Alameda,06/05/1968 08:30,Total Hardness,74,5.00000000,mg/L as CaCO3
Alameda,06/09/1970 18:45,Total Hardness,91,5.00000000,mg/L as CaCO3
Alameda,06/09/1977 15:30,Total Hardness,123,5.00000000,mg/L as CaCO3
Alameda,06/12/1968 07:30,Total Hardness,78,5.00000000,mg/L as CaCO3
Alameda,06/15/1977 09:30,Total Hardness,124,5.00000000,mg/L as CaCO3
Alameda,06/16/1971 09:45,Total Hardness,68,5.00000000,mg/L as CaCO3
Alameda,06/16/1976 12:30,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,06/18/1968 20:00,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,06/18/1975 10:00,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,06/19/1974 09:45,Total Hardness,60,5.00000000,mg/L as CaCO3
Alameda,06/20/1973 10:15,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,06/21/1972 11:15,Total Hardness,85,5.00000000,mg/L as CaCO3
Alameda,06/21/1978 11:20,Total Hardness,56,5.00000000,mg/L as CaCO3
Alameda,06/23/1977 14:30,Total Hardness,131,5.00000000,mg/L as CaCO3
Alameda,06/28/1968 11:00,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,06/30/1977 07:00,Total Hardness,130,5.00000000,mg/L as CaCO3
Alameda,07/03/1968 12:00,Total Hardness,84,5.00000000,mg/L as CaCO3
Alameda,07/07/1970 15:30,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,07/08/1969 20:00,Total Hardness,63,5.00000000,mg/L as CaCO3
Alameda,07/08/1977 12:00,Total Hardness,134,5.00000000,mg/L as CaCO3
Alameda,07/11/1968 12:00,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,07/13/1977 12:15,Total Hardness,168,5.00000000,mg/L as CaCO3
Alameda,07/16/1975 12:10,Total Hardness,72,5.00000000,mg/L as CaCO3
Alameda,07/17/1968 14:45,Total Hardness,98,5.00000000,mg/L as CaCO3
Alameda,07/17/1974 12:00,Total Hardness,55,5.00000000,mg/L as CaCO3
Alameda,07/18/1973 10:00,Total Hardness,93,5.00000000,mg/L as CaCO3
Alameda,07/19/1978 09:50,Total Hardness,66,5.00000000,mg/L as CaCO3
Alameda,07/20/1971 18:20,Total Hardness,55,5.00000000,mg/L as CaCO3
Alameda,07/20/1977 08:45,Total Hardness,142,5.00000000,mg/L as CaCO3
Alameda,07/21/1976 12:30,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,07/23/1968 08:50,Total Hardness,108,5.00000000,mg/L as CaCO3
Alameda,07/24/1972 11:00,Total Hardness,120,5.00000000,mg/L as CaCO3
Alameda,07/26/1977 12:00,Total Hardness,148,5.00000000,mg/L as CaCO3
Alameda,07/30/1968 08:35,Total Hardness,97,5.00000000,mg/L as CaCO3
Alameda,08/02/1977 11:20,Total Hardness,163,5.00000000,mg/L as CaCO3
Alameda,08/04/1970 16:15,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,08/05/1969 19:30,Total Hardness,62,5.00000000,mg/L as CaCO3
Alameda,08/07/1968 12:00,Total Hardness,98,5.00000000,mg/L as CaCO3
Alameda,08/09/1977 07:30,Total Hardness,160,5.00000000,mg/L as CaCO3
Alameda,08/14/1968 08:30,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,08/15/1973 10:00,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,08/16/1972 11:30,Total Hardness,92,5.00000000,mg/L as CaCO3
Alameda,08/16/1977 06:55,Total Hardness,161,5.00000000,mg/L as CaCO3
Alameda,08/16/1978 10:20,Total Hardness,79,5.00000000,mg/L as CaCO3
Alameda,08/17/1977 09:45,Total Hardness,153,5.00000000,mg/L as CaCO3
Alameda,08/18/1971 11:45,Total Hardness,62,5.00000000,mg/L as CaCO3
Alameda,08/18/1976 12:35,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,08/20/1975 11:00,Total Hardness,61,5.00000000,mg/L as CaCO3
Alameda,08/21/1968 07:15,Total Hardness,93,5.00000000,mg/L as CaCO3
Alameda,08/21/1974 11:40,Total Hardness,64,5.00000000,mg/L as CaCO3
Alameda,08/23/1977 09:15,Total Hardness,160,5.00000000,mg/L as CaCO3
Alameda,08/28/1968 05:15,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,08/30/1977 08:00,Total Hardness,162,5.00000000,mg/L as CaCO3
Alameda,09/01/1970 18:10,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,09/03/1969 06:50,Total Hardness,65,5.00000000,mg/L as CaCO3
Alameda,09/04/1968 06:00,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,09/06/1977 10:15,Total Hardness,162,5.00000000,mg/L as CaCO3
Alameda,09/07/1976 09:15,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,09/11/1968 06:50,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,09/12/1977 10:00,Total Hardness,164,5.00000000,mg/L as CaCO3
Alameda,09/15/1971 11:30,Total Hardness,64,5.00000000,mg/L as CaCO3
Alameda,09/15/1976 11:30,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,09/17/1975 11:45,Total Hardness,70,5.00000000,mg/L as CaCO3
Alameda,09/18/1968 07:45,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,09/18/1974 10:30,Total Hardness,65,5.00000000,mg/L as CaCO3
Alameda,09/19/1973 11:30,Total Hardness,80,5.00000000,mg/L as CaCO3
Alameda,09/20/1972 12:10,Total Hardness,72,5.00000000,mg/L as CaCO3
Alameda,09/20/1978 10:10,Total Hardness,85,5.00000000,mg/L as CaCO3
Alameda,09/21/1976 14:15,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,09/21/1977 09:26,Total Hardness,163,5.00000000,mg/L as CaCO3
Alameda,09/26/1968 06:20,Total Hardness,86,5.00000000,mg/L as CaCO3
Alameda,09/27/1976 14:00,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,09/27/1977 08:30,Total Hardness,160,5.00000000,mg/L as CaCO3
Alameda,10/01/1976 09:10,Total Hardness,102,5.00000000,mg/L as CaCO3
Alameda,10/02/1968 12:00,Total Hardness,93,5.00000000,mg/L as CaCO3
Alameda,10/03/1977 10:25,Total Hardness,165,5.00000000,mg/L as CaCO3
Alameda,10/06/1970 17:30,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,10/07/1969 20:45,Total Hardness,81,5.00000000,mg/L as CaCO3
Alameda,10/09/1968 07:55,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,10/11/1977 12:40,Total Hardness,166,5.00000000,mg/L as CaCO3
Alameda,10/15/1968 17:00,Total Hardness,93,5.00000000,mg/L as CaCO3
Alameda,10/15/1975 11:40,Total Hardness,70,5.00000000,mg/L as CaCO3
Alameda,10/16/1974 11:50,Total Hardness,81,5.00000000,mg/L as CaCO3
Alameda,10/17/1973 10:45,Total Hardness,70,5.00000000,mg/L as CaCO3
Alameda,10/17/1977 11:00,Total Hardness,176,5.00000000,mg/L as CaCO3
Alameda,10/18/1972 12:30,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,10/18/1978 10:00,Total Hardness,74,5.00000000,mg/L as CaCO3
Alameda,10/19/1977 10:15,Total Hardness,169,5.00000000,mg/L as CaCO3
Alameda,10/20/1971 12:15,Total Hardness,78,5.00000000,mg/L as CaCO3
Alameda,10/20/1976 11:30,Total Hardness,99,5.00000000,mg/L as CaCO3
Alameda,10/23/1968 11:25,Total Hardness,91,5.00000000,mg/L as CaCO3
Alameda,10/25/1976 10:00,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,10/25/1977 15:10,Total Hardness,179,5.00000000,mg/L as CaCO3
Alameda,11/03/1976 11:15,Total Hardness,108,5.00000000,mg/L as CaCO3
Alameda,11/03/1977 13:00,Total Hardness,184,5.00000000,mg/L as CaCO3
Alameda,11/04/1969 18:45,Total Hardness,60,5.00000000,mg/L as CaCO3
Alameda,11/04/1970 16:45,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,11/06/1968 11:00,Total Hardness,97,5.00000000,mg/L as CaCO3
Alameda,11/08/1977 08:40,Total Hardness,189,5.00000000,mg/L as CaCO3
Alameda,11/14/1973 11:30,Total Hardness,74,5.00000000,mg/L as CaCO3
Alameda,11/15/1972 13:05,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,11/15/1978 09:30,Total Hardness,61,5.00000000,mg/L as CaCO3
Alameda,11/16/1977 10:30,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,11/16/1977 10:50,Total Hardness,193,5.00000000,mg/L as CaCO3
Alameda,11/17/1971 12:30,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,11/17/1976 13:00,Total Hardness,121,5.00000000,mg/L as CaCO3
Alameda,11/19/1975 12:00,Total Hardness,57,5.00000000,mg/L as CaCO3
Alameda,11/20/1974 12:30,Total Hardness,104,5.00000000,mg/L as CaCO3
Alameda,11/21/1977 16:00,Total Hardness,188,5.00000000,mg/L as CaCO3
Alameda,11/28/1977 09:30,Total Hardness,167,5.00000000,mg/L as CaCO3
Alameda,12/02/1969 16:00,Total Hardness,84,5.00000000,mg/L as CaCO3
Alameda,12/04/1968 14:50,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,12/06/1977 15:30,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,12/08/1970 19:15,Total Hardness,144,5.00000000,mg/L as CaCO3
Alameda,12/14/1977 09:30,Total Hardness,172,5.00000000,mg/L as CaCO3
Alameda,12/15/1971 11:45,Total Hardness,77,5.00000000,mg/L as CaCO3
Alameda,12/15/1976 10:05,Total Hardness,139,5.00000000,mg/L as CaCO3
Alameda,12/17/1975 13:00,Total Hardness,62,5.00000000,mg/L as CaCO3
Alameda,12/18/1974 12:00,Total Hardness,95,5.00000000,mg/L as CaCO3
Alameda,12/19/1973 13:30,Total Hardness,103,5.00000000,mg/L as CaCO3
Alameda,12/20/1972 12:25,Total Hardness,133,5.00000000,mg/L as CaCO3
Alameda,12/20/1978 08:55,Total Hardness,73,5.00000000,mg/L as CaCO3
Alameda,12/21/1977 11:45,Total Hardness,179,5.00000000,mg/L as CaCO3
Alameda,12/21/1977 11:46,Total Hardness,182,5.00000000,mg/L as CaCO3
Alameda,12/27/1977 15:45,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,01/04/1966 10:30,Total Hardness,109,5.00000000,mg/L as CaCO3
Alameda,01/05/1968 08:30,Total Hardness,115,5.00000000,mg/L as CaCO3
Alameda,01/06/1964 14:10,Total Hardness,117,5.00000000,mg/L as CaCO3
Alameda,01/07/1963 09:10,Total Hardness,169,5.00000000,mg/L as CaCO3
Alameda,01/10/1967 11:00,Total Hardness,150,5.00000000,mg/L as CaCO3
Alameda,01/21/1963 12:55,Total Hardness,175,5.00000000,mg/L as CaCO3
Alameda,02/01/1966 09:30,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,02/02/1968 07:45,Total Hardness,177,5.00000000,mg/L as CaCO3
Alameda,02/03/1964 13:45,Total Hardness,124,5.00000000,mg/L as CaCO3
Alameda,02/04/1963 09:30,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,02/09/1965 18:15,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,02/18/1963 13:50,Total Hardness,182,5.00000000,mg/L as CaCO3
Alameda,02/28/1966 09:30,Total Hardness,152,5.00000000,mg/L as CaCO3
Alameda,03/02/1964 13:30,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,03/02/1965 10:00,Total Hardness,127,5.00000000,mg/L as CaCO3
Alameda,03/06/1968 07:10,Total Hardness,150,5.00000000,mg/L as CaCO3
Alameda,03/15/1967 10:00,Total Hardness,165,5.00000000,mg/L as CaCO3
Alameda,04/01/1963 11:25,Total Hardness,163,5.00000000,mg/L as CaCO3
Alameda,04/01/1964 15:30,Total Hardness,147,5.00000000,mg/L as CaCO3
Alameda,04/01/1965 16:30,Total Hardness,122,5.00000000,mg/L as CaCO3
Alameda,04/03/1962 22:30,Total Hardness,267,5.00000000,mg/L as CaCO3
Alameda,04/03/1967 16:00,Total Hardness,96,5.00000000,mg/L as CaCO3
Alameda,04/03/1968 07:00,Total Hardness,114,5.00000000,mg/L as CaCO3
Alameda,04/05/1966 10:00,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,04/15/1963 15:15,Total Hardness,160,5.00000000,mg/L as CaCO3
Alameda,04/29/1963 18:35,Total Hardness,164,5.00000000,mg/L as CaCO3
Alameda,05/01/1964 14:30,Total Hardness,144,5.00000000,mg/L as CaCO3
Alameda,05/01/1967 14:45,Total Hardness,82,5.00000000,mg/L as CaCO3
Alameda,05/01/1968 07:20,Total Hardness,71,5.00000000,mg/L as CaCO3
Alameda,05/02/1966 10:30,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,05/11/1965 10:00,Total Hardness,104,5.00000000,mg/L as CaCO3
Alameda,05/13/1963 13:00,Total Hardness,168,5.00000000,mg/L as CaCO3
Alameda,05/27/1963 12:30,Total Hardness,126,5.00000000,mg/L as CaCO3
Alameda,05/31/1966 09:30,Total Hardness,88,5.00000000,mg/L as CaCO3
Alameda,06/01/1964 10:45,Total Hardness,107,5.00000000,mg/L as CaCO3
Alameda,06/01/1965 10:00,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,06/02/1967 14:00,Total Hardness,46,5.00000000,mg/L as CaCO3
Alameda,06/17/1962 13:10,Total Hardness,196,5.00000000,mg/L as CaCO3
Alameda,07/01/1964 10:20,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,07/01/1965 17:30,Total Hardness,74,5.00000000,mg/L as CaCO3
Alameda,07/07/1967 14:55,Total Hardness,33,5.00000000,mg/L as CaCO3
Alameda,07/08/1963 10:50,Total Hardness,75,5.00000000,mg/L as CaCO3
Alameda,07/12/1966 10:00,Total Hardness,103,5.00000000,mg/L as CaCO3
Alameda,07/16/1962 22:10,Total Hardness,98,5.00000000,mg/L as CaCO3
Alameda,07/23/1963 12:00,Total Hardness,83,5.00000000,mg/L as CaCO3
Alameda,08/01/1964 08:45,Total Hardness,90,5.00000000,mg/L as CaCO3
Alameda,08/01/1967 10:35,Total Hardness,79,5.00000000,mg/L as CaCO3
Alameda,08/02/1966 10:00,Total Hardness,102,5.00000000,mg/L as CaCO3
Alameda,08/03/1965 13:45,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,08/14/1962 18:30,Total Hardness,89,5.00000000,mg/L as CaCO3
Alameda,08/19/1963 12:30,Total Hardness,91,5.00000000,mg/L as CaCO3
Alameda,08/30/1966 09:30,Total Hardness,115,5.00000000,mg/L as CaCO3
Alameda,09/01/1964 09:30,Total Hardness,108,5.00000000,mg/L as CaCO3
Alameda,09/01/1965 11:20,Total Hardness,101,5.00000000,mg/L as CaCO3
Alameda,09/08/1967 10:10,Total Hardness,120,5.00000000,mg/L as CaCO3
Alameda,10/01/1964 19:30,Total Hardness,99,5.00000000,mg/L as CaCO3
Alameda,10/03/1966 09:30,Total Hardness,145,5.00000000,mg/L as CaCO3
Alameda,10/03/1967 11:45,Total Hardness,138,5.00000000,mg/L as CaCO3
Alameda,10/05/1965 10:00,Total Hardness,94,5.00000000,mg/L as CaCO3
Alameda,10/08/1962 20:20,Total Hardness,129,5.00000000,mg/L as CaCO3
Alameda,11/01/1962 15:50,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,11/01/1966 14:00,Total Hardness,155,5.00000000,mg/L as CaCO3
Alameda,11/02/1964 16:30,Total Hardness,131,5.00000000,mg/L as CaCO3
Alameda,11/07/1967 12:00,Total Hardness,105,5.00000000,mg/L as CaCO3
Alameda,11/09/1965 09:30,Total Hardness,113,5.00000000,mg/L as CaCO3
Alameda,11/19/1962 13:00,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,11/30/1965 09:30,Total Hardness,109,5.00000000,mg/L as CaCO3
Alameda,11/30/1966 10:30,Total Hardness,199,5.00000000,mg/L as CaCO3
Alameda,12/01/1964 10:00,Total Hardness,122,5.00000000,mg/L as CaCO3
Alameda,12/01/1967 08:05,Total Hardness,100,5.00000000,mg/L as CaCO3
Alameda,12/09/1962 19:15,Total Hardness,168,5.00000000,mg/L as CaCO3
Alameda,12/24/1962 13:50,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,12/30/1964 16:45,Total Hardness,122,5.00000000,mg/L as CaCO3
Alameda,01/04/1966 12:00,Total Hardness,110,5.00000000,mg/L as CaCO3
Alameda,01/06/1964 14:50,Total Hardness,117,5.00000000,mg/L as CaCO3
Alameda,01/10/1967 12:00,Total Hardness,150,5.00000000,mg/L as CaCO3
Alameda,02/01/1966 11:00,Total Hardness,102,5.00000000,mg/L as CaCO3
Alameda,02/28/1966 10:15,Total Hardness,150,5.00000000,mg/L as CaCO3
Alameda,03/01/1963 14:15,Total Hardness,187,5.00000000,mg/L as CaCO3
Alameda,03/02/1964 16:15,Total Hardness,183,5.00000000,mg/L as CaCO3
Alameda,03/15/1967 11:00,Total Hardness,161,5.00000000,mg/L as CaCO3
Alameda,04/01/1964 15:45,Total Hardness,154,5.00000000,mg/L as CaCO3
Alameda,04/03/1967 15:00,Total Hardness,102,5.00000000,mg/L as CaCO3
Alameda,04/05/1966 13:30,Total Hardness,181,5.00000000,mg/L as CaCO3
Alameda,05/01/1967 13:40,Total Hardness,88,5.00000000,mg/L as CaCO3
Alameda,05/31/1966 10:30,Total Hardness,87,5.00000000,mg/L as CaCO3
Alameda,06/01/1964 17:00,Total Hardness,105,5.00000000,mg/L as CaCO3
Alameda,06/02/1967 12:45,Total Hardness,47,5.00000000,mg/L as CaCO3
Alameda,06/04/1969 08:30,Total Hardness,32,5.00000000,mg/L as CaCO3
Alameda,06/05/1968 07:45,Total Hardness,76,5.00000000,mg/L as CaCO3
Alameda,06/09/1970 10:20,Total Hardness,90,5.00000000,mg/L as CaCO3
